substep,sim_time,dt,structural_mass,catalyst_mass,retention,classification,struct_rep,cat_rep
30000,4.6874999999980025,0.00015625,1664.659089055023,630.573486244566,0.8837177249199683,Viable,0.11105084375454657,0.043163378811364526
31000,4.84374999999786,0.00015625,1658.7071169236283,630.2475952512603,0.8818528819017603,Viable,0.11454793311997792,0.04475462642251664
32000,4.999999999997718,0.00015625,1652.7851124751794,629.9118236371182,0.8799590975753481,Viable,0.11803252783142693,0.046358130050774195
33000,5.156249999997576,0.00015625,1646.8928888808862,629.5660420023158,0.8780372286713493,Viable,0.12150469076066979,0.047974048925497226
34000,5.312499999997434,0.00015625,1641.0302599202619,629.2101276381027,0.8760881109383285,Viable,0.12496448438693,0.04960253510279985
35000,5.468749999997292,0.00015625,1635.1970399929905,628.8439617117076,0.8741125633654826,Viable,0.12841197079817399,0.05124373361456408
36000,5.62499999999715,0.00015625,1629.3930441031825,628.4674268042255,0.8721113918704317,Viable,0.13184721169240138,0.05289778254092564
37000,5.781249999997008,0.00015625,1623.6180878662917,628.0804135070493,0.8700853804019423,Viable,0.13527026837891878,0.05456481314019065
38000,5.937499999996866,0.00015625,1617.871987530389,627.6828218733006,0.8680352892401516,Viable,0.13868120177964713,0.0562449500144571
39000,6.0937499999967235,0.00015625,1612.1545599803017,627.2745502326624,0.8659618707354112,Viable,0.14208007243046783,0.05793831122676938
40000,6.249999999996581,0.00015625,1606.4656227222692,626.8555021551448,0.8638658598975206,Viable,0.14546694048253972,0.059645008364244335
41000,6.406249999996439,0.00015625,1600.804993896572,626.4255874716589,0.861747973242243,Viable,0.148841865703618,0.06136514667312076
42000,6.562499999996297,0.00015625,1595.1724922896146,625.9847216252402,0.8596089099359859,Viable,0.15220490747940457,0.06309882519046875
43000,6.718749999996155,0.00015625,1589.5679373462972,625.5328298459567,0.8574493463447319,Viable,0.155556124814916,0.06484613687420857
44000,6.874999999996013,0.00015625,1583.9911492044087,625.0698373020305,0.8552699497422026,Viable,0.15889557633591297,0.06660716879157694
45000,7.031249999995871,0.00015625,1578.4419486338336,624.5956670530854,0.853071381259649,Viable,0.1622233202902972,0.06838200204770255
46000,7.187499999995729,0.00015625,1572.9201570813807,624.1102573543117,0.8508542725135381,Viable,0.1655394145494725,0.07017071199769079
47000,7.343749999995587,0.00015625,1567.4255966710111,623.6135433141535,0.8486192508138339,Viable,0.16884391660978762,0.07197336833722856
48000,7.4999999999954445,0.00015625,1561.9580902047933,623.1054616132391,0.8463669328944361,Viable,0.17213688359395843,0.07379003519220778
49000,7.656249999995302,0.00015625,1556.517461144346,622.5859554722226,0.844097918349684,Viable,0.17541837225246684,0.07562077115584533
50000,7.81249999999516,0.00015625,1551.103533649126,622.0549764205736,0.8418127874631508,Viable,0.1786884389649926,0.07746562947545639
51000,7.968749999995018,0.00015625,1545.7161325782736,621.5124768218343,0.839512111523862,Viable,0.1819471397418872,0.07932465814100251
52000,8.124999999994877,0.00015625,1540.3550834979965,620.9584136442472,0.8371964478902922,Viable,0.18519453022565266,0.08119789998676673
53000,8.281249999994735,0.00015625,1535.02021267821,620.3927469778503,0.834866342160441,Viable,0.18843066569242603,0.08308539276294202
54000,8.437499999994593,0.00015625,1529.7113471068487,619.8154424147903,0.832522325145729,Viable,0.1916556010534727,0.08498716925282644
55000,8.59374999999445,0.00015625,1524.428314514111,619.226475196193,0.8301649075278483,Viable,0.19486939085672178,0.08690325741645569
56000,8.749999999994309,0.00015625,1519.170943360211,618.6258100375456,0.8277946069869448,Viable,0.1980720892883312,0.08883368043488991
57000,8.906249999994166,0.00015625,1513.9390628302979,618.0134273780383,0.8254119132489073,Viable,0.2012637501741964,0.09077845677149456
58000,9.062499999994024,0.00015625,1508.7325028592281,617.3893031776628,0.8230173152177958,Viable,0.20444442698151896,0.09273760031338533
59000,9.218749999993882,0.00015625,1503.551094120276,616.753421136654,0.820611284841812,Viable,0.2076141728203612,0.09471112041447964
60000,9.37499999999374,0.00015625,1498.3946680494169,616.1057665318996,0.8181942854480937,Viable,0.2107730404452328,0.09669902203323773
61000,9.531249999993598,0.00015625,1493.2630568280767,615.4463249234861,0.8157667735996987,Viable,0.2139210822566778,0.098701305757484
62000,9.687499999993456,0.00015625,1488.1560934026083,614.7750934133138,0.8133291843379664,Viable,0.21705835030285528,0.10071796792859314
63000,9.843749999993314,0.00015625,1483.0736115356153,614.0920824521584,0.8108819290896905,Viable,0.22018489628119967,0.10274900085026524
64000,9.999999999993172,0.00015625,1478.0154457708609,613.3972725126501,0.8084254526724164,Viable,0.22330077154014247,0.1047943927619098
65000,10.15624999999303,0.00015625,1472.9814313768845,612.6906634580422,0.8059601684563098,Viable,0.226406027080648,0.10685412775330294
66000,10.312499999992887,0.00015625,1467.9714044044306,611.9722588482603,0.8034864791674264,Viable,0.22950071355781756,0.10892818598733026
67000,10.468749999992745,0.00015625,1462.9852017040778,611.2420701091909,0.8010047715862161,Viable,0.23258488128255134,0.1110165438137611
68000,10.624999999992603,0.00015625,1458.0226609352567,610.5001040009694,0.7985154330670565,Viable,0.23565858022324887,0.11311917385975757
69000,10.781249999992461,0.00015625,1453.0836205346443,609.7463710040698,0.7960188406323568,Viable,0.23872186000747309,0.11523604500955546
70000,10.937499999992319,0.00015625,1448.1679197458052,608.9808852677329,0.793515361185993,Viable,0.24177476992361474,0.11736712254852939
71000,11.093749999992177,0.00015625,1443.2753986334399,608.2036731843315,0.7910053405369137,Viable,0.2448173589226009,0.11951236826626711
72000,11.249999999992035,0.00015625,1438.405898083379,607.4147463282229,0.7884891385540503,Viable,0.24784967561964505,0.12167174051893556
73000,11.406249999991893,0.00015625,1433.5592597798116,606.6141289947743,0.7859670935697279,Viable,0.25087176829592617,0.12384519422914692
74000,11.56249999999175,0.00015625,1428.7353262306567,605.8018442020259,0.7834395406508604,Viable,0.2538836849003106,0.1260326810169347
75000,11.718749999991608,0.00015625,1423.9339407670827,604.9779199892887,0.7809068035259169,Viable,0.2568854730510765,0.12823414925991658
76000,11.874999999991466,0.00015625,1419.154947554132,604.1423867123748,0.7783691981972264,Viable,0.25987718003766325,0.13044954418206675
77000,12.031249999991324,0.00015625,1414.3981916004082,603.2952803193335,0.7758270288330932,Viable,0.2628588528224304,0.13267880794009648
78000,12.187499999991182,0.00015625,1409.6635187746333,602.4366409530014,0.7732805897455252,Viable,0.26583053804245543,0.134921879727997
79000,12.34374999999104,0.00015625,1404.950775823803,601.5665120591879,0.770730166566885,Viable,0.26879228201135996,0.1371786958871661
80000,12.499999999990898,0.00015625,1400.2598103438759,600.6849252223404,0.7681760556337655,Viable,0.2717441307211406,0.13944918988305882
81000,12.656249999990756,0.00015625,1395.5904707345053,599.791914224018,0.7656185461184946,Viable,0.27468612984389856,0.1417332922401277
82000,12.812499999990614,0.00015625,1390.9426062416674,598.8875229099519,0.7630579101280819,Viable,0.27761832473356574,0.14403093071541684
83000,12.968749999990472,0.00015625,1386.3160669762642,597.9717974410302,0.7604944126793406,Viable,0.28054076042771814,0.14634203040572966
84000,13.12499999999033,0.00015625,1381.7107039081168,597.0447842225141,0.7579283144080206,Viable,0.2834534816493822,0.14866651378822593
85000,13.281249999990187,0.00015625,1377.1263688737467,596.1065332493533,0.755359867397537,Viable,0.286356532808858,0.15100430079738023
86000,13.437499999990045,0.00015625,1372.5629146071683,595.1571100729582,0.7527893003638879,Viable,0.2892499580055573,0.15335530896570337
87000,13.593749999989903,0.00015625,1368.0201947294474,594.1965590895562,0.7502168646500652,Viable,0.2921338010299208,0.15571945345076277
88000,13.749999999989761,0.00015625,1363.498063761072,593.2249504755433,0.7476427755564906,Transient,0.2950081053652446,0.1580966471226872
89000,13.906249999989619,0.00015625,1358.9963770782936,592.2423218887568,0.7450672852946305,Transient,0.29787291418958955,0.1604868004980571
90000,14.062499999989477,0.00015625,1354.5149908856383,591.248727792823,0.7424906213800363,Transient,0.30072827037750655,0.1628898217190716
91000,14.218749999989335,0.00015625,1350.0537622678826,590.2442318475155,0.7399129962684035,Transient,0.3035742165018438,0.16530561674903801
92000,14.374999999989193,0.00015625,1345.6125492240774,589.2289019793918,0.737334613644038,Transient,0.3064107948356334,0.16773408952021082
93000,14.53124999998905,0.00015625,1341.1912106500336,588.2028002365137,0.7347556809978268,Transient,0.3092380473540092,0.17017514193680786
94000,14.687499999988908,0.00015625,1336.789606298144,587.1659821709404,0.732176410479515,Transient,0.3120560157360537,0.1726286738173587
95000,14.843749999988766,0.00015625,1332.4075967929316,586.1185141065174,0.7295969975230565,Transient,0.3148647413666001,0.17509458298946554
96000,14.999999999988624,0.00015625,1328.0450436503975,585.0604635978716,0.727017632768498,Transient,0.317664265338099,0.17757276539409766
97000,15.156249999988482,0.00015625,1323.701809285768,583.9919028840562,0.7244384978465239,Transient,0.3204546284524942,0.18006311515766799
98000,15.31249999998834,0.00015625,1319.3777570087082,582.91290025082,0.7218597761507083,Transient,0.32323587122312325,0.18256552463033254
99000,15.468749999988198,0.00015625,1315.0727510242145,581.8235283942042,0.7192816425201217,Transient,0.3260080338765928,0.1850798844388727
100000,15.624999999988056,0.00015625,1310.7866564274384,580.7238602989445,0.716704268408371,Transient,0.3287711563546567,0.18760608352284833
101000,15.781249999987914,0.00015625,1306.5193392439985,579.6139808026101,0.7141278078197131,Transient,0.331525278316124,0.1901440092953447
102000,15.937499999987772,0.00015625,1302.2706663866097,578.4939564625696,0.7115524341226674,Transient,0.3342704391388011,0.1926935475728394
103000,16.09374999998763,0.00015625,1298.040505655982,577.3638652126288,0.7089783038937031,Transient,0.33700667792133027,0.19525458262646278
104000,16.249999999987487,0.00015625,1293.828725761768,576.2237883313651,0.706405566786491,Transient,0.3397340334850889,0.19782699728763678
105000,16.406249999987345,0.00015625,1289.6351963229881,575.0738049626912,0.7038343723188578,Transient,0.3424525443761054,0.2004106729980034
106000,16.562499999987203,0.00015625,1285.4597878337222,573.9139880289133,0.7012648747855691,Transient,0.34516224886694324,0.20300548976413518
107000,16.71874999998706,0.00015625,1281.302371670434,572.7444177311585,0.6986972169175321,Transient,0.3478631849585347,0.20561132622416625
108000,16.87499999998692,0.00015625,1277.1628201214478,571.5651849421749,0.696131526030171,Transient,0.3505553903820734,0.2082280597769415
109000,17.031249999986777,0.00015625,1273.0410064043162,570.3763692595185,0.693567940387466,Transient,0.353238902600962,0.2108555666802608
110000,17.187499999986635,0.00015625,1268.9368045842928,569.178048192881,0.6910065980341321,Transient,0.35591375881267984,0.21349372186631732
111000,17.343749999986493,0.00015625,1264.8500896507724,567.9703150456178,0.6884476156881658,Transient,0.358579995950628,0.21614239920219822
112000,17.49999999998635,0.00015625,1260.7807374864524,566.7532505929479,0.6858911225223361,Transient,0.3612376506860698,0.21880147145079346
113000,17.65624999998621,0.00015625,1256.7286248472424,565.5269349488467,0.6833372460140612,Transient,0.36388675942997695,0.22147081025864532
114000,17.812499999986066,0.00015625,1252.6936293664837,564.29145650244,0.6807861014168965,Transient,0.36652735833486644,0.22415028621442765
115000,17.968749999985924,0.00015625,1248.6756296175101,563.0469178343366,0.6782377847180799,Transient,0.36915948329670367,0.22683976906840178
116000,18.124999999985782,0.00015625,1244.6745050570482,561.7933908449878,0.675692426110769,Transient,0.37178316995686556,0.22953912761916648
117000,18.28124999998564,0.00015625,1240.6901359855885,560.530963225842,0.6731501346622102,Transient,0.37439845370391295,0.23224822964763098
118000,18.437499999985498,0.00015625,1236.7224035952238,559.2597255816514,0.6706110137312922,Transient,0.3770053696754297,0.23496694209361532
119000,18.593749999985356,0.00015625,1232.7711899811734,557.9797809280208,0.6680751501591168,Transient,0.37960395275990394,0.23769513113383797
120000,18.749999999985214,0.00015625,1228.8363781803027,556.6912188653653,0.6655426441122269,Transient,0.38219423759869076,0.24043266233713442
121000,18.90624999998507,0.00015625,1224.9178520638768,555.39412335037,0.6630136000226957,Transient,0.3847762585878709,0.24317940039673128
122000,19.06249999998493,0.00015625,1221.0154963700277,554.0885844355137,0.6604881132795398,Transient,0.38735004988003846,0.2459352092684089
123000,19.218749999984787,0.00015625,1217.1291967178981,552.7746951863287,0.6579662736584941,Transient,0.38991564538613493,0.2486999522534109
124000,19.374999999984645,0.00015625,1213.2588395993535,551.4525478001108,0.6554481699054802,Transient,0.39247307877730453,0.2514734920177656
125000,19.531249999984503,0.00015625,1209.4043123803608,550.1222356445669,0.6529338873891225,Transient,0.3950223834867243,0.2542556906378153
126000,19.68749999998436,0.00015625,1205.5655033031558,548.7838565073539,0.6504235042932128,Transient,0.3975635927114507,0.25704640964780123
127000,19.84374999998422,0.00015625,1201.7423015039167,547.4375066906221,0.6479170986395484,Transient,0.40009673941428076,0.2598455101295965
128000,19.999999999984077,0.00015625,1197.9345969723174,546.0832782664963,0.6454147514721729,Transient,0.40262185632559505,0.2626528526424374
129000,20.156249999983935,0.00015625,1194.1422805809684,544.7212746766855,0.6429165286661165,Transient,0.40513897594517195,0.2654682973440854
130000,20.312499999983793,0.00015625,1190.3652440925707,543.3515971387309,0.6404224969921,Transient,0.4076481305440674,0.2682917040531115
131000,20.46874999998365,0.00015625,1186.603380129703,541.9743316154972,0.6379327389938337,Transient,0.4101493521664635,0.2711229322052002
132000,20.62499999998351,0.00015625,1182.8565821344991,540.5895723109767,0.6354473257884918,Transient,0.412642672631419,0.2739618407770635
133000,20.781249999983366,0.00015625,1179.1247444024198,539.1974159360008,0.6329663238373169,Transient,0.4151281235346289,0.2768082884214137
134000,20.937499999983224,0.00015625,1175.4077620831335,537.7979594859822,0.6304897975247904,Transient,0.41760573625022945,0.27966213350840774
135000,21.093749999983082,0.00015625,1171.7055311748384,536.3912999288865,0.6280178095424945,Transient,0.4200755419325886,0.2825232341488888
136000,21.24999999998294,0.00015625,1168.0179485198219,534.977534599337,0.6255504204518442,Transient,0.4225375715180842,0.2853914482204132
137000,21.406249999982798,0.00015625,1164.3449118052392,533.5567620261127,0.6230876877464616,Transient,0.42499185572688597,0.2882666334072668
138000,21.562499999982656,0.00015625,1160.6863195633146,532.129080888663,0.6206296670975401,Transient,0.4274384250647278,0.29114864723825135
139000,21.718749999982514,0.00015625,1157.0420711748613,530.6945984381663,0.6181764029337308,Transient,0.42987730982468725,0.2940373471359238
140000,21.87499999998237,0.00015625,1153.4120668892872,529.253409479281,0.6157279521067462,Transient,0.4323085400890084,0.29693259051214815
141000,22.03124999998223,0.00015625,1149.7962077491281,527.8056095838488,0.6132843688875688,Transient,0.4347321457308397,0.29983423458626285
142000,22.187499999982087,0.00015625,1146.194395621953,526.3512948111343,0.6108457056003683,Transient,0.43714815641593774,0.3027421365145374
143000,22.343749999981945,0.00015625,1142.6065331948726,524.8905657454995,0.6084120078238785,Transient,0.43955660160439397,0.30565615341126456
144000,22.499999999981803,0.00015625,1139.0325239844515,523.4235213706621,0.6059833214626217,Transient,0.441957510552374,0.3085761424132442
145000,22.65624999998166,0.00015625,1135.4722723199588,521.9502628304612,0.6035596884803659,Transient,0.44435091231384405,0.31150196066834734
146000,22.81249999998152,0.00015625,1131.9256833519487,520.4708860937479,0.6011411552060332,Transient,0.44673683574229617,0.3144334653950132
147000,22.968749999981377,0.00015625,1128.3926630281933,518.9854924792548,0.5987277604406585,Transient,0.4491153094924413,0.3173705138489877
148000,23.124999999981235,0.00015625,1124.8731181098,517.4941785136776,0.5963195469636259,Transient,0.45148636202191456,0.3203129634037784
149000,23.281249999981092,0.00015625,1121.3669561511495,515.9970448406708,0.5939165514254825,Transient,0.45385002159295545,0.32326067152767823
150000,23.43749999998095,0.00015625,1117.8740855069193,514.494188115975,0.5915188136751629,Transient,0.4562063162740939,0.3262134958383018
151000,23.59374999998081,0.00015625,1114.394415316534,512.9857071214572,0.5891263697247304,Transient,0.45855527394181295,0.32917129409382334
152000,23.749999999980666,0.00015625,1110.9278555227606,511.47170712368614,0.5867392469628876,Transient,0.46089692228221607,0.3321339242788363
153000,23.906249999980524,0.00015625,1107.4743168526434,509.9522801465904,0.5843574862512823,Transient,0.4632312887927107,0.3351012445833848
154000,24.062499999980382,0.00015625,1104.0337107987252,508.4275252515052,0.581981119214221,Transient,0.4655584007836297,0.33807311338235
155000,24.21874999998024,0.00015625,1100.6059496625642,506.89755473443785,0.5796101613628483,Transient,0.4678782853798759,0.3410493893911758
156000,24.374999999980098,0.00015625,1097.1909465233596,505.36245743355045,0.5772446531735173,Transient,0.47019096952262524,0.34402993161055906
157000,24.531249999979956,0.00015625,1093.7886152272092,503.822337663347,0.5748846164812103,Transient,0.47249647997091987,0.3470145993277985
158000,24.687499999979813,0.00015625,1090.398870373024,502.2772841152464,0.5725300893593166,Transient,0.474794843303291,0.3500032521080596
159000,24.84374999997967,0.00015625,1087.0216273313436,500.72741407087295,0.5701810777254261,Transient,0.4770860859193311,0.35299574988779847
160000,24.99999999997953,0.00015625,1083.6568022283661,499.1728043868343,0.5678376292399937,Transient,0.47937023404135076,0.35599195295285463
161000,25.156249999979387,0.00015625,1080.3043119020372,497.6135536716895,0.5654997670535996,Transient,0.4816473137158772,0.35899172183600125
162000,25.312499999979245,0.00015625,1076.9640739373392,496.04976080785957,0.5631675128712282,Transient,0.4839173508152057,0.36199491745625906
163000,25.468749999979103,0.00015625,1073.6360066637474,494.4815204942843,0.5608408918568737,Transient,0.486180371038974,0.3650014011419909
164000,25.62499999997896,0.00015625,1070.3200291535472,492.9089548792009,0.5585199011261277,Transient,0.48843639991570614,0.36801103465995044
165000,25.78124999997882,0.00015625,1067.0160614072895,491.3321941982118,0.556204529880091,Transient,0.49068546280457176,0.3710236808330327
166000,25.937499999978677,0.00015625,1063.724024029647,489.75128340885885,0.5538948448134065,Transient,0.4929275848970785,0.37403920254008627
167000,26.093749999978535,0.00015625,1060.4438382861906,488.1663129329228,0.5515908710496287,Transient,0.49516279121830764,0.3770574629220226
168000,26.249999999978392,0.00015625,1057.175426265402,486.5774663850361,0.5492925448802248,Transient,0.4973911066284407,0.3800783259459149
169000,26.40624999997825,0.00015625,1053.9187109356585,484.98479859209147,0.5469999201104937,Transient,0.49961255582471525,0.3831016566089894
170000,26.562499999978108,0.00015625,1050.673615814391,483.38841496450993,0.5447130005139594,Transient,0.5018271633427831,0.386127319897813
171000,26.718749999977966,0.00015625,1047.4400653638331,481.7884448474108,0.5424317690138294,Transient,0.5040349535583168,0.3891551820738286
172000,26.874999999977824,0.00015625,1044.2179844573266,480.1848698330412,0.5401563528370331,Transient,0.5062359506885468,0.39218510904956677
173000,27.031249999977682,0.00015625,1041.0072985228915,478.57782422091253,0.5378867275748619,Transient,0.5084301787930872,0.3952169668624912
174000,27.18749999997754,0.00015625,1037.807933901455,476.96741653337864,0.5356228942238344,Transient,0.5106176617755761,0.39825062282641976
175000,27.343749999977398,0.00015625,1034.6198176126336,475.35383077641393,0.5333647879390522,Transient,0.5127984233853141,0.401285944837886
176000,27.499999999977256,0.00015625,1031.4428778617432,473.73727253168033,0.5311123105323156,Transient,0.5149724872192348,0.4043228030078156
177000,27.656249999977113,0.00015625,1028.2770435037623,472.1177374754712,0.5288655646548523,Transient,0.5171398767240138,0.40736106796360416
178000,27.81249999997697,0.00015625,1025.1222440082981,470.49533621150135,0.526624551679732,Transient,0.5193006151971377,0.4104006108036453
179000,27.96874999997683,0.00015625,1021.9784091467866,468.8700769988802,0.5243893484151052,Transient,0.5214547257880692,0.413441302087161
180000,28.124999999976687,0.00015625,1018.8454699518891,467.24227559165536,0.5221597468461442,Transient,0.5236022314995759,0.41648301489990097
181000,28.281249999976545,0.00015625,1015.7233578478487,465.6117798968686,0.5199359991986122,Transient,0.525743155190026,0.4195256221554536
182000,28.437499999976403,0.00015625,1012.6120049217886,463.97894523248976,0.5177178782203666,Transient,0.5278775195738263,0.4225689975319685
183000,28.59374999997626,0.00015625,1009.5113440237199,462.3436068939684,0.515505618096628,Transient,0.5300053472235982,0.4256130157643478
184000,28.74999999997612,0.00015625,1006.42130824261,460.70594420496695,0.5132991581615607,Transient,0.5321266605706648,0.4286575509948371
185000,28.906249999975977,0.00015625,1003.3418315594577,459.0660506932623,0.5110984926629211,Transient,0.5342414819065152,0.43170247886873847
186000,29.062499999975834,0.00015625,1000.2728482346923,457.42385789402095,0.5089037678614693,Transient,0.5363498333841213,0.43474767461328073
187000,29.218749999975692,0.00015625,997.2142930546805,455.77948574401,0.5067149528329812,Transient,0.5384517370185122,0.437793013814619
188000,29.37499999997555,0.00015625,994.1661014094624,454.13302898355647,0.5045320425322453,Transient,0.5405472146881467,0.4408383727042329
189000,29.531249999975408,0.00015625,991.128209457484,452.48462818000957,0.5023550094553338,Transient,0.5426362881362662,0.44388362874938375
190000,29.687499999975266,0.00015625,988.1005539247385,450.8343426748204,0.5001839017844697,Transient,0.544718978972442,0.44692866008156235
191000,29.843749999975124,0.00015625,985.083072068615,449.18216388057294,0.49801880412702765,Transient,0.5467953086736534,0.4499733453754096
192000,29.999999999974982,0.00015625,982.0757017608297,447.52853967069734,0.49585938433040977,Transient,0.5488652985851908,0.4530175640510498
193000,30.15624999997484,0.00015625,979.0783827880279,445.87346558560023,0.49370573692760955,Transient,0.5509289699239157,0.4560612005686148
194000,30.312499999974698,0.00015625,976.0910546534355,444.21712289596945,0.491557814022268,Transient,0.5529863437795343,0.45910413741261635
195000,30.468749999974555,0.00015625,973.113657476565,442.55932672067854,0.4894158387251805,Transient,0.5550374411153377,0.462146257949062
196000,30.624999999974413,0.00015625,970.1461318303996,440.9002532711917,0.4872797452029673,Transient,0.5570822827688138,0.46518744595552164
197000,30.78124999997427,0.00015625,967.1884181562518,439.2396554847241,0.4851497875906127,Transient,0.5591208894525035,0.46822758362434697
198000,30.93749999997413,0.00015625,964.2404571016637,437.5776259608183,0.4830259584961332,Transient,0.5611532817536282,0.4712665527065266
199000,31.093749999973987,0.00015625,961.3021904644926,435.91465195015184,0.4809079502611815,Transient,0.5631794801354671,0.47430423770296704
200000,31.249999999973845,0.00015625,958.3735617410749,434.25109094587475,0.47879552939796916,Transient,0.5651995049407315,0.4773405277239992
201000,31.406249999973703,0.00015625,955.4545151445175,432.5866004417992,0.47668903858181083,Transient,0.5672133763943104,0.4803753132263229
202000,31.56249999997356,0.00015625,952.5449937134531,430.9209683743389,0.47458870978430195,Transient,0.5692211146023958,0.48340847973647505
203000,31.71874999997342,0.00015625,949.6449407886553,429.25428028197086,0.47249453904398564,Transient,0.5712227395514483,0.48643991278158827
204000,31.874999999973276,0.00015625,946.7543002774527,427.5866240552315,0.4704065191130985,Transient,0.5732182711092865,0.489469498786302
205000,32.031249999973845,0.00015625,943.8730166653339,425.9180874807643,0.4683246421233519,Transient,0.5752077290262861,0.49249712512551885
206000,32.187499999977256,0.00015625,941.001034988998,424.2487535473002,0.4662489045663258,Transient,0.5771911329365775,0.495522680067088
207000,32.343749999980666,0.00015625,938.1383008349949,422.5787071516906,0.4641792997774711,Transient,0.5791685023591888,0.4985460527849259
208000,32.49999999998408,0.00015625,935.2847603658029,420.90808822830405,0.46211577676553517,Transient,0.5811398566992224,0.5015671334597459
209000,32.65624999998749,0.00015625,932.4403608427092,419.23714038781657,0.4600582043981383,Transient,0.5831052152495408,0.5045858150583634
210000,32.8124999999909,0.00015625,929.6050501539781,417.5661477953757,0.4580064279138772,Transient,0.5850645971926866,0.5076019917988218
211000,32.96874999999431,0.00015625,926.7787778178621,415.8951146435662,0.45596048350333146,Transient,0.5870180216033942,0.5106155625108518
212000,33.12499999999772,0.00015625,923.9614924282444,414.223857126932,0.45392057870029356,Transient,0.5889655074492943,0.5136264220835096
213000,33.28125000000113,0.00015625,921.1531432470632,412.5525097550635,0.4518866690329522,Transient,0.5909070735903549,0.5166344668548591
214000,33.43750000000454,0.00015625,918.3536800899706,410.8812235516279,0.44985870343316076,Transient,0.5928427387803163,0.519639594245456
215000,33.59375000000795,0.00015625,915.5630529874746,409.20983417665377,0.44783684913298205,Transient,0.5947725216677349,0.5226417015986472
