substep,sim_time,dt,structural_mass,catalyst_mass,retention,classification,struct_rep,cat_rep
213000,16.640625000000565,0.000078125,1283.2084732787948,573.2894280568258,0.699974276900366,Transient,0.34651259387751754,0.20430207697452804
214000,16.71875000000227,0.000078125,1281.1323161133555,572.7034452670325,0.6986906556837679,Transient,0.34786196714371564,0.20560639396208055
215000,16.796875000003975,0.000078125,1279.0606243691677,572.1150455531316,0.6974075289182814,Transient,0.349209157784848,0.2069134352699663
216000,16.87500000000568,0.000078125,1276.993382168029,571.5242387150489,0.6961249141375002,Transient,0.3505541704920255,0.20822318545169985
217000,16.953125000007386,0.000078125,1274.9305736863184,570.9310356374696,0.6948428274023349,Transient,0.35189700993967693,0.2095356289811084
218000,17.03125000000909,0.000078125,1272.8721831601385,570.3354472524367,0.6935612845533017,Transient,0.3532376807856088,0.2108507502680879
219000,17.109375000010797,0.000078125,1270.8181948787,569.7374823509848,0.6922803038626287,Transient,0.35457618767106563,0.2121685336414828
220000,17.187500000012502,0.000078125,1268.7685931845758,569.1371509778927,0.6909999019273323,Transient,0.35591253522078714,0.21348896335178097
221000,17.265625000014207,0.000078125,1266.7233624762443,568.5344638001759,0.6897200944330736,Transient,0.3572467280430626,0.21481202357916765
222000,17.343750000015913,0.000078125,1264.6824872114264,567.9294349665447,0.6884408927339424,Transient,0.358578770729793,0.2161376984442436
223000,17.421875000017618,0.000078125,1262.645951905962,567.3220720988484,0.6871623158699607,Transient,0.3599086678565558,0.21746597200634632
224000,17.500000000019323,0.000078125,1260.6137411258492,566.7123854055139,0.6858843796169263,Transient,0.3612364239826562,0.21879682824304064
225000,17.57812500002103,0.000078125,1258.5858394929687,566.1003857131732,0.6846070988574714,Transient,0.36256204365118777,0.22013025106725737
226000,17.656250000022734,0.000078125,1256.562231685182,565.4860839203373,0.6833304882381546,Transient,0.36388553138908647,0.2214662243289337
227000,17.73437500002444,0.000078125,1254.5429024361367,564.8694909423673,0.682054562237311,Transient,0.3652068917071964,0.2228047318160225
228000,17.812500000026144,0.000078125,1252.527836535437,564.2506178827905,0.6807793349598945,Transient,0.3665261291003217,0.2241457572562844
229000,17.89062500002785,0.000078125,1250.5170188290197,563.629475881408,0.6795048203220355,Transient,0.36784324804728924,0.2254892843196709
230000,17.968750000029555,0.000078125,1248.510434219287,563.0060782905964,0.6782310294681101,Transient,0.36915825301100763,0.22683529662032392
231000,18.04687500003126,0.000078125,1246.508067672647,562.3804369449567,0.6769579752066698,Transient,0.37047114843852985,0.22818377773860113
232000,18.125000000032966,0.000078125,1244.5099042034049,561.7525596508866,0.6756856749925158,Transient,0.37178193876111204,0.22953471117812677
233000,18.20312500003467,0.000078125,1242.5159288796447,561.122458039842,0.6744141415838791,Transient,0.3730906283942697,0.2308880803829355
234000,18.281250000036376,0.000078125,1240.5261268313122,560.4901485562254,0.6731433818848582,Transient,0.3743972217378348,0.23224386876195757
235000,18.35937500003808,0.000078125,1238.5404832463555,559.8556381593631,0.6718734139401308,Transient,0.3757017231760182,0.23360205967900882
236000,18.437500000039787,0.000078125,1236.5589833627146,559.2189400669181,0.6706042482115321,Transient,0.3770041370774712,0.23496263643241697
237000,18.515625000041492,0.000078125,1234.5816124794776,558.580065558931,0.6693358973241658,Transient,0.37830446779534377,0.23632558228719594
238000,18.593750000043197,0.000078125,1232.60835594591,557.9390242304269,0.6680683757680305,Transient,0.3796027196673357,0.23769088044583983
239000,18.671875000044903,0.000078125,1230.6391991640203,557.2958265540387,0.6668016968650439,Transient,0.38089889701576,0.23905851405692335
240000,18.750000000046608,0.000078125,1228.6741275932588,556.6504854370307,0.6655358709099282,Transient,0.38219300414759466,0.240428466229565
241000,18.828125000048313,0.000078125,1226.7131267480042,556.003012818163,0.6642709092117578,Transient,0.3834850453545442,0.24180072002757955
242000,18.90625000005002,0.000078125,1224.7561821996626,555.3534188904931,0.6630068250144644,Transient,0.38477502491309923,0.243175258476807
243000,18.984375000051724,0.000078125,1222.8032795700788,554.7017146720425,0.6617436304499874,Transient,0.3860629470845919,0.2445520645480501
244000,19.06250000005343,0.000078125,1220.8544045375816,554.0479123991756,0.6604813360816437,Transient,0.3873488161152513,0.24593112117501353
245000,19.140625000055135,0.000078125,1218.909542837679,553.3920250713278,0.659219951456627,Transient,0.3886326362362639,0.2473124112578771
246000,19.21875000005684,0.000078125,1216.96868025881,552.7340617860975,0.6579594905927424,Transient,0.3899144116638327,0.24869591765276974
247000,19.296875000058545,0.000078125,1215.031802642009,552.0740347658989,0.6566999636904035,Transient,0.3911941465992332,0.25008162317213983
248000,19.37500000006025,0.000078125,1213.0988958850028,551.4119563494068,0.655441380685604,Transient,0.3924718452288682,0.25146951059725153
249000,19.453125000061956,0.000078125,1211.169945940352,550.7478378723908,0.6541837525740339,Transient,0.3937475117243287,0.25285956267432713
250000,19.53125000006366,0.000078125,1209.2449388144573,550.0816912038704,0.6529270896060989,Transient,0.3950211502424486,0.25425176211326955
